Sample	0.0	1.0	2.0	3.0	4.0	5.0	6.0	7.0	8.0	9.0	10.0	11.0	12.0	13.0	14.0	15.0	16.0	17.0	18.0	19.0	20.0	21.0	22.0	23.0	24.0	25.0	26.0	27.0	28.0	29.0	30.0	31.0	32.0	33.0	34.0	35.0	36.0	37.0	38.0	39.0	40.0	41.0	42.0	43.0	44.0	45.0	46.0	47.0	48.0	49.0	50.0	51.0	52.0	53.0	54.0	55.0	56.0	57.0	58.0	59.0	60.0	61.0	62.0	63.0	64.0	65.0	66.0	67.0	68.0	69.0	70.0	71.0	72.0	73.0	74.0	75.0	76.0	77.0	78.0	79.0	80.0	81.0	82.0	83.0	84.0	85.0	86.0	87.0	88.0	89.0	90.0	91.0	92.0	93.0	94.0	95.0	96.0	97.0	98.0	99.0	100.0
A_xenica_NA_BW_1_R1	0.00062552440543713	0.000697305894585653	0.0008767596174569607	0.0010869768356776355	0.001281812306223627	0.0015535565151430356	0.0018406824717371283	0.002125244803718773	0.0025251702432605447	0.0029763681750512617	0.003242985134745776	0.0035608745866892353	0.004014636143092399	0.004476088573332905	0.0050144497419468284	0.005786100750293452	0.006903841081320454	0.008318961867391339	0.010587769649407159	0.014081989996172765	0.01966043715285799	0.028956139997591734	0.0432175837166358	0.06380861660381215	0.0909266377542792	0.12462548328489834	0.17103990689325588	0.22907524086983683	0.2961217153591698	0.3739431040946187	0.46219844500272783	0.5718318515540346	0.6963778624759471	0.8239720230620594	0.9450597043817806	1.0758148141150403	1.2046754052597015	1.3415037416998488	1.4987513481781383	1.672065190102635	1.8445279086557993	1.9945409664777627	2.162896758401786	2.3717962735716633	2.6054296390024314	2.7838963663979466	2.9767142643739417	3.224137366595064	3.4788283445924737	3.709493032722028	3.8902080589026595	4.0901195061812965	4.2920767259006665	4.394813982244489	4.40780386815576	4.3862309670420165	4.314816076213073	4.167407660997356	3.903710669736419	3.5655096199885405	3.156093642131489	2.7651562704809574	2.442447204266097	2.1090247507958195	1.788625510356774	1.4881943420240806	1.2306346680853424	1.0196304171086463	0.8335676699864495	0.6553803776736906	0.4950256581651149	0.3681518760951003	0.2770175847472129	0.22037429893519084	0.17950243173894426	0.14695465365931393	0.11354806133451376	0.08424583201424166	0.06331640067822228	0.04460963188119466	0.032706722805602065	0.025059430586671903	0.02233686124825292	0.02136524752013541	0.014220425725244916	0.007142258170278049	0.004665796794654001	0.003219912513233751	0.002243171535891347	0.0015612473889803774	0.001202339943237762	0.0008383052482702519	0.0005332339193890287	0.00039736181492932437	0.00029481683043143417	0.0002281625905078056	0.000161508350584177	8.203598759831213e-05	4.614524302405056e-05	2.0508996899578032e-05	1.2818123062236269e-05
A_xenica_NA_BW_1_R2	0.014421957509775516	0.009089986016648415	0.003363243557203249	0.0027915946903920258	0.0025762650724003543	0.002658295403063848	0.002640351268231209	0.002578828520233589	0.002832609855723773	0.002994107069217526	0.003058193265048381	0.0032555787482074126	0.003555502144695812	0.003924638632681535	0.004180983416004953	0.00483466261347967	0.0056908541897798875	0.0067751926232379476	0.008918235011821724	0.012017443442201852	0.01692388259501208	0.02550117904501366	0.03901311257399104	0.058449174045572615	0.08450918471823134	0.11786476792427453	0.1614997769415868	0.21819811611706047	0.28360448758203066	0.3579521650893217	0.4457169285557604	0.5542712539497283	0.676078604641517	0.8035178502229213	0.9218081504875127	1.049578080839404	1.180037067968358	1.312628843694563	1.4648822643016741	1.6402169691992259	1.8121653595090752	1.9619629970919479	2.124383051805666	2.3279618249297918	2.5731197219089763	2.748195518575371	2.924358217123057	3.1671397979608336	3.4327924603667253	3.670195927650376	3.8412137863967617	4.040703860226879	4.255925813409554	4.372211497468557	4.389676267556381	4.375554233443094	4.3103452474612824	4.175110557019013	3.9435158625254716	3.6255457932911033	3.2133433817070465	2.820792361212563	2.5025736375383714	2.1694279571312567	1.8514553244490557	1.551103832172506	1.2876890597250277	1.0741282207382878	0.8862762000710537	0.7018104939915218	0.5354863082277883	0.40443260120152386	0.30676011185963503	0.24155112587782387	0.19581152618942635	0.16470665018096275	0.13010779477580098	0.09673426743492515	0.0730710804863404	0.05119718012535311	0.03762372384837811	0.02836967717040271	0.024496307494385857	0.022699330563288694	0.01571649866555878	0.008697778498163585	0.005539610767619071	0.0037272531495225027	0.0025224326679024363	0.0017226369439333712	0.0012125108251197687	0.000881826054632559	0.0006306081669756091	0.0003998978619845326	0.00026659857465635505	0.00020763927449196886	0.00014867997432758265	9.48475698296648e-05	6.40861958308546e-05	2.5634478332341833e-05	5.126895666468367e-06
A_xenica_NA_BW_2_R1	0.10874073466835647	0.07229337299112258	0.03044422615349454	0.024240640508640107	0.022301803992337412	0.020400983878315165	0.01975816107611855	0.01968904034469956	0.019422925528736444	0.019498958333297334	0.02004155607493641	0.020615258145714035	0.02136521808161009	0.022529902406020083	0.023912317034399902	0.0258027690387093	0.028933938171989592	0.03380694973702845	0.04159685616794872	0.054474048431306724	0.07132913878782766	0.09411133186352706	0.13036169945621684	0.182955663992927	0.24666424214181093	0.3179622766005	0.40616032989113243	0.5120913068273069	0.627920372502681	0.7549573647776443	0.8928877843242407	1.056365226203296	1.2246050864771199	1.3875744909802457	1.5413024536926523	1.6847210593139168	1.8271477824393183	1.97150297397131	2.1174133819602288	2.2770753594649555	2.416944615527855	2.506200216009198	2.6082085914373447	2.7720558292294917	2.9433715620514604	3.032658266861942	3.1181191391883822	3.2539379203901286	3.4195131764677504	3.557243145893232	3.637416282266119	3.732360518943245	3.816083004874498	3.8168537010298196	3.73652849904781	3.633424560026673	3.5210860912879576	3.358137423004257	3.122542865999198	2.8417675429021148	2.5094869067881707	2.1860779165518545	1.9092182828896571	1.6359425591515349	1.3782915767506752	1.1372122897075188	0.9341148445790978	0.768276929722084	0.6280413337826642	0.4986023960908909	0.37685313976948026	0.27825932847343166	0.20931831095613015	0.16648073765921054	0.13435342169566356	0.10872345448550173	0.08322136062846505	0.060923012672698576	0.04573027590680438	0.03146375694192466	0.023093236367084862	0.0182409610214717	0.016955315417078468	0.016205355481182418	0.010637680565382699	0.005170230710140519	0.0030102078532970537	0.002035605540289282	0.0014307991403731117	0.0009538660935820744	0.0005909822536323721	0.0004458287176524913	0.00036633987652065177	0.0002626587793921654	0.00022118634054077088	0.00016588975540557816	9.331298741563772e-05	4.838451199329363e-05	3.1104329138545905e-05	1.382414628379818e-05	3.456036570949545e-06
A_xenica_NA_BW_2_R2	0.1484901765286076	0.09139744169400568	0.0304830906440028	0.02602914552496861	0.024163256956870504	0.02191036927835205	0.021008523137104627	0.020614613328283914	0.02039347097947229	0.020293265852667018	0.019875168599445037	0.01975768672663886	0.020324363995468657	0.021260763628717892	0.02217643116676604	0.024069962528465598	0.026924080967815667	0.0313331065472475	0.0386515361532323	0.050130206196235844	0.06690938191231809	0.08989782014112682	0.12553283644260052	0.17685168276369886	0.2364875546096345	0.30740168624496317	0.3960866788168262	0.4979158197461804	0.6114240409721486	0.7356853089090823	0.8738647234243477	1.0327762331407035	1.1951811008984425	1.35831159198822	1.5087609515133307	1.6508379999264011	1.7926869952922597	1.9342595627221033	2.0797124873037514	2.2460668191972983	2.386972504231507	2.47413714315529	2.570838545871575	2.7324210405196707	2.913522802799593	3.0067964991092975	3.089863093881665	3.2145804679130223	3.3810902905205777	3.5258797880557906	3.598853307814428	3.6976279200508215	3.7939941538946886	3.799180633044161	3.7280073502188182	3.636910523905229	3.5322030770921233	3.3761802393071196	3.15614360223955	2.8898502054291484	2.564110980978821	2.2440661720103927	1.9617330442127479	1.6859789012922486	1.4332753928861617	1.1973717922913578	0.987963809363547	0.8130229347075487	0.6688934088695704	0.5349087882833256	0.4098804328239515	0.30853849613182294	0.23495337956475382	0.18589433162057434	0.14999325343068665	0.12334560039888552	0.0957684584322355	0.07128039865054792	0.05420751825245023	0.038606616613629935	0.02838223833029234	0.021236576184316618	0.01851030566537327	0.01706251435049715	0.011554687725407546	0.006340565782333387	0.004035847865812205	0.002664074233340077	0.0018036922824948383	0.0012577471088661323	0.0008016410144421503	0.0005355791260281608	0.0003731777136196217	0.0002349637456123544	0.00014512466640763066	0.00010366047600545048	7.94730316041787e-05	4.146419040218019e-05	2.0732095201090095e-05	2.0732095201090095e-05	1.0366047600545047e-05
A_xenica_NA_BW_3_R1	0.12416439123899886	0.0783886609846815	0.027710061156792	0.022622423143876115	0.021425331846719433	0.019551623729430718	0.0188880187712243	0.019184689223128343	0.01930960309761426	0.019395481386323327	0.019806656223172795	0.020254264273413987	0.02085541229437745	0.021862530407420134	0.023215764047684207	0.02515192910221588	0.02824614986812738	0.03393493590200673	0.042116794680834124	0.05301553022973015	0.07075850515150023	0.09483044971388997	0.13135214376670917	0.1785826001843104	0.23460907526362812	0.3104109780974972	0.40222788058941444	0.5141481097564086	0.6348591528403489	0.7564289788113799	0.8968555950850138	1.0616950667034886	1.224098717769488	1.3730637178387108	1.5072030024298873	1.6415114412260963	1.7885897213161048	1.9300182509580113	2.0600796180216996	2.1980391852742365	2.3282280685847954	2.434300767002418	2.558199716258134	2.7220060460397146	2.8870068647460676	2.9759741694762747	3.1032275767364146	3.2826247194772686	3.446506518058018	3.5717508938368434	3.6382467130215117	3.7428698900206205	3.848010939124368	3.849819587932029	3.777978495868317	3.6892948497280886	3.5876123535241695	3.4285397391111276	3.184403378545563	2.894059293909751	2.538572623729535	2.2034963601658397	1.9284151895687756	1.6582967431101412	1.4004562895645178	1.1585475597606192	0.9516433409090128	0.7833791472317159	0.6445686042092437	0.510187298986251	0.3830978411863737	0.2812696121288874	0.20962890273883036	0.1663046072712991	0.13446458113931656	0.10941154218773534	0.08360121287208329	0.06082524975748491	0.04558055232543312	0.03200657796463043	0.02349421789289239	0.017964176574505556	0.016108685063912706	0.015252504549207166	0.00988901506346822	0.004697282155147404	0.0028756214855611534	0.0018919247239845777	0.0012933790754062382	0.0009342516862592344	0.0007416761297601164	0.000603750393348586	0.00043719856070070025	0.00030707994144453944	0.00024982774897182867	0.00017956369457350186	9.628777824955896e-05	5.725219247271074e-05	2.342135146610894e-05	1.3011861925616078e-05	1.3011861925616078e-05
A_xenica_NA_BW_3_R2	0.15141140985801466	0.09436477384276955	0.0320464499709797	0.025900484167841173	0.023928154752608746	0.021607154965818075	0.020043342329202386	0.019777936523986413	0.01948911255948668	0.01923931886045988	0.019293961232121994	0.019312175356009362	0.019764926435495433	0.02055854183344516	0.021768480063106214	0.023730401407545863	0.02642088770748034	0.030771461298863746	0.03858271842884759	0.0500862386725713	0.0675119511973887	0.09027180000350751	0.12505036855759283	0.17168893378005468	0.2284961841670658	0.3022503758224262	0.3935369627282301	0.5042528157864622	0.6228944147533987	0.7429827355605321	0.8796953474414386	1.044642453365468	1.2045208288134117	1.353642463097014	1.4932303045344268	1.6292091474244423	1.7762569736025826	1.9235415833912588	2.048092364550798	2.1824969867334043	2.3172372691990786	2.4191947306851835	2.5407766096510813	2.6972827701621633	2.8669863644384947	2.9630008175019205	3.084179383724598	3.2601694527597704	3.428233775886238	3.5501929474183744	3.6189746832524827	3.728948961266729	3.8334485940439715	3.8370862147860487	3.7695248252523945	3.6865308687507405	3.5860123230517376	3.442838901226211	3.2069087524954	2.9123473389711423	2.559557973396659	2.229890137088343	1.9596601910599147	1.6860059897406603	1.430152191494764	1.1918047683223287	0.9831255509447224	0.8112466698726993	0.6656663816763416	0.529351878503259	0.4018764294509477	0.3005304421239188	0.22722379751264804	0.17826423250339551	0.14282475145396847	0.11810298130341	0.09217907897628505	0.06753276733897426	0.05079138546878237	0.036266922677453316	0.026644661229525177	0.019720692134626107	0.016902706967480037	0.015440373021093984	0.010207715430022196	0.005422604883040085	0.0035205299456589423	0.0024094683885293273	0.0016054449197868198	0.001100653486336831	0.0008144315395352911	0.0005646378405084926	0.0003798945839365895	0.00030964010608530235	0.00023418159283762364	0.0001587230795899449	0.00010147869022963691	7.545851324767873e-05	5.7244389360308e-05	2.3418159283762363e-05	1.301008849097909e-05
A_xenica_NA_FW_1_R1	0.09290670699475949	0.06342887723431932	0.029474761709882256	0.024277484064775506	0.022418245426679466	0.020411740361803543	0.01996380498034806	0.02029208639004489	0.020295154440602804	0.020313562743950287	0.0204454889179406	0.021396584590894017	0.022510286943416894	0.0235012672736232	0.025133470170433582	0.02661533858990617	0.029186364957438315	0.03423637617576518	0.042566133440502384	0.053601911297319955	0.06989632781040257	0.0943302824536317	0.13069281766603147	0.18184335656757794	0.2458612995090168	0.3216605565928464	0.41191646790556796	0.5203720551278369	0.6383631434841034	0.7631438277250341	0.8954749843889918	1.0512583195176461	1.2210595776454105	1.3855561763585413	1.529659443013216	1.669390737622863	1.8102234623828009	1.9438585405338722	2.0813808387418207	2.232221544421675	2.369035122950746	2.464540468768058	2.5663015696729583	2.71036495167038	2.866406003045899	2.974616146223535	3.082427442828642	3.2313628891120314	3.398016327367376	3.5291478762631896	3.611129255221216	3.7106414750671646	3.81775018809451	3.846089771097964	3.784382070226634	3.6894197693580724	3.5758681501591076	3.427580062543438	3.1945432143665027	2.8936840405563147	2.548746184380573	2.2221890190972955	1.9489576405611255	1.6820065615170063	1.4222991498401223	1.1695071241207773	0.958225822450012	0.7847091550966134	0.6324019212500759	0.49829436331308596	0.3769345554442296	0.27937975185423003	0.2104774724245917	0.16602755594152996	0.132463082837948	0.1026600397183689	0.07583607369052457	0.05600726293472474	0.04206910925012028	0.029560667125503856	0.02113580029347131	0.01578818817102676	0.013772478954477094	0.012262998079983281	0.008164082534609835	0.00465730074691384	0.0031723642768833405	0.0021660436938874643	0.0015125489250517282	0.0011290426053124462	0.0008713263584476487	0.0006381545160461652	0.0004694117353608811	0.00034975776360222514	0.00026692039853854025	0.0001932871851485981	0.00011658592120074173	6.749711227411363e-05	4.295270781079958e-05	2.147635390539979e-05	3.0680505579142556e-06
A_xenica_NA_FW_1_R2	0.13142224457377877	0.08401158702237543	0.03290770795881567	0.028659276235944706	0.02675438374504011	0.02430348342260408	0.02303662255506205	0.022953801142414028	0.02287711464922141	0.022889384488132228	0.022855642431127476	0.0230672971523391	0.023275884413823018	0.023619439903325937	0.024674646049656346	0.026196106074597863	0.028754367487503554	0.03308255316329484	0.04095978974404042	0.05202718444159886	0.0689380899204347	0.0921464902202482	0.1263179915868782	0.17645868829593872	0.2387127834697049	0.3127428565381294	0.4031654343914075	0.5064314661245852	0.6212158091352938	0.7432823015395734	0.8737659034366746	1.0286327427093	1.1904872552416368	1.3572558382577564	1.5017454612715573	1.639005081707158	1.7876541801117263	1.9221622891715757	2.0552501643774983	2.2066722463759114	2.3461312354362764	2.4375936821372464	2.530933414191572	2.682021143079665	2.8529031895906365	2.9504974882872887	3.0518923695865663	3.202602800928152	3.372503260326258	3.5086463254209743	3.5850567472380974	3.685666358847083	3.793208429440681	3.8265701214391967	3.7718466398969452	3.6822706809285144	3.574967872193677	3.4316009394402167	3.2129002632340566	2.925356588359021	2.583951388125219	2.2623313031351127	1.994523664148129	1.7218817086302827	1.4613991634730576	1.2174993056038041	1.003479572942122	0.8248828652159729	0.6702092759061927	0.5331582427320759	0.409423052235925	0.30754351229967	0.23270056240340375	0.18347090123347157	0.1462319401391369	0.1158732912140438	0.08815572511450444	0.06487984070068142	0.04891678027770634	0.03472671157734454	0.0248433563346801	0.018374083768950958	0.015107239158945488	0.013150199852669908	0.009340414870860712	0.00571161001298609	0.0038036500623537875	0.0026870947214692885	0.0018496782158059146	0.0012914005453636649	0.0009355752169499236	0.0006318967039071616	0.00046011895915570015	0.00038036500623537877	0.0002545991573994874	0.00016564282529605204	0.00012576584883589137	6.441665428179801e-05	2.4539677821637336e-05	9.202379183114003e-06	9.202379183114003e-06
A_xenica_NA_FW_2_R1	0.012942131459995936	0.011030374985448314	0.008711302698454118	0.007936088732829995	0.006799546223906495	0.005314814391439956	0.004835232870333508	0.005341092830952638	0.005538181127297754	0.006168863675602124	0.007279127745012943	0.008566771281134367	0.010176325701286145	0.011963259588148529	0.0137304846453764	0.01560939307053317	0.019163552014623424	0.024353543818378145	0.03158011468436572	0.04264990732908306	0.057306706967281504	0.0771469287993565	0.10762334902418957	0.14779651342920233	0.19678609429071994	0.2573578973674522	0.3239146150431978	0.4051741196262891	0.5030153195418827	0.6043909695719321	0.7171583231307291	0.8494702660770835	0.9824128915717424	1.1205849265294248	1.241597140485326	1.3606056234283852	1.4894947996282126	1.6112231010608342	1.737195370474754	1.8703942107546616	2.010110104033714	2.127752108122114	2.241859662096058	2.4066583258899654	2.5915468566913185	2.728562640310443	2.889642904913306	3.079307542096089	3.2781039370095293	3.466907955298272	3.6268845254416022	3.7980031539383106	3.946969057925827	4.043693424162131	4.073269807833656	4.045211004043989	3.990808064642859	3.8809970355292385	3.664442985115104	3.361183223528874	2.9963267997249172	2.636246482302391	2.323625026639768	2.030587578023972	1.750663070725004	1.4714480812928783	1.2064037403679664	0.9868013909703602	0.8086335710743755	0.639098218558307	0.48020563404487465	0.35489689522865003	0.2666538953450635	0.20790844381446266	0.16523225804586691	0.13187177908451697	0.09876094529853753	0.07260732837354067	0.05387737061087649	0.03705916932275994	0.02669232493500685	0.020142423886470834	0.018040148725456267	0.017015289584461663	0.010629628782879912	0.005111156485216669	0.003376779477379651	0.00224680657833432	0.0014256053435630044	0.0010051503113600907	0.0008409100644058273	0.0006898090372079053	0.0004730119112282779	0.00034161971366486737	0.0002562147852486505	0.00021022751610145682	0.00013139219756341054	7.226570865987579e-05	7.226570865987579e-05	4.598726914719369e-05	1.970882963451158e-05
