Sample	1	2	3	4	5	6	7	8	9	12	17	22	27	32	37	42	47	52	57	62	67	72	77	82	87	92	97	100
A_xenica_NA_BW_1_R1	30.04806759786347	30.358106398442338	29.916070105096118	31.608976713243596	32.66955929874395	33.050165418391245	33.18185763379278	33.16964566752505	34.62519081758088	34.67616764618794	34.83413257313082	35.094240619988895	34.78281883193209	34.390049383254095	33.99965837032441	33.75329583422526	33.251567192168615	32.56497983574807	31.16690614925725	30.93737716290475	30.214659917476666	29.463131072123957	28.414860455070418	28.411637302392002	27.96400063065361	26.949571706725557	26.76997319722154	25.621230056540917
A_xenica_NA_BW_1_R2	29.286964928224698	29.180368778544448	29.259106702232796	32.59719779578872	32.54236584831242	32.443349642309165	32.4191878668398	32.35844038849288	33.71079112419133	33.800408314885864	34.43077492203353	34.18984972754995	33.94707676925897	33.58389356823044	33.14890948967049	32.665001047243905	32.2231201407947	31.32726039200506	31.28483533916218	30.484686176765024	29.626096610493203	28.935281506082863	28.212571090171934	27.596659617531657	27.06501938234401	26.557488419430797	25.874811053870893	24.447585173487425
A_xenica_NA_BW_2_R1	30.199204347237337	30.490307598273642	29.061401255666315	32.7581945360216	33.48622372968941	30.881871139495534	31.730845805000893	32.89017145318389	34.60629365706071	34.240923653767396	35.42759990024602	35.401047153947964	35.060706560234756	34.6686787591391	34.37543915194182	34.11254184943484	33.697314125575204	33.046599989736904	32.38328541352601	31.58140544112849	30.8557052787309	30.054871007956386	29.013070454219463	28.89578585095245	28.40487270233549	27.981861429665912	27.42348266968308	26.378461357160315
A_xenica_NA_BW_2_R2	29.57800527180123	29.602231158400656	29.647431245208193	32.949167243792935	32.88817775682742	32.78145372747496	32.81920470132799	32.78015341254175	34.16159016856236	34.236533150976655	34.92476983070179	34.60667155201114	34.358697510728874	34.028023342873034	33.60849152264099	33.139810937721954	32.66258689225562	31.9305342605529	31.891347061815235	31.116206936663552	30.36488305948709	29.620221591590457	28.89372616371686	28.234605971102603	27.690923978811547	27.18310001387316	26.56086645429526	25.330346730823468
A_xenica_NA_BW_3_R1	31.01813865730314	31.332057430870215	31.073802981473506	34.57261506779407	33.060789234651736	33.46072781176244	34.08415701407055	34.21229029621988	35.82573684682259	35.956371635249276	36.78877144378319	36.596437566164106	36.312785684269166	35.954866060968435	35.64275608056137	35.43287511982906	34.984545305265875	34.387513613002774	33.67510397597331	32.89316598226027	32.15851192660752	31.385801709060388	30.33567901691713	30.258936309088476	29.796091621035668	29.362498289830313	28.893038313894294	27.828422028058398
A_xenica_NA_BW_3_R2	30.545150432697017	30.594744546348945	30.64948763133934	34.01853951534872	33.97057398841152	33.93130953402088	33.94236086275567	33.89888070663508	35.41679190551103	35.53607166718981	36.35267906446596	36.1129739214161	35.86726462583727	35.054468884963114	34.97747376728599	34.6838395982441	34.36799901840036	33.537335862119	33.469958941866004	32.743570988460114	31.947857185376563	31.224749518405282	30.485057171356686	29.842578967654863	29.320237290047537	28.838896458684513	28.2919729803866	27.053810752817867
A_xenica_NA_FW_1_R1	30.547037485612595	30.870057030258224	30.420909875076607	32.18846732631352	33.2692181914608	33.73115818773937	33.88669457475566	33.89092326965786	35.414489267053845	35.50574776037187	35.71867559704232	35.97811347891205	35.68448140858028	35.31164771152422	34.94719975041473	34.71382819391455	34.247750788962875	33.60947968506927	32.24899098022072	32.06207117342339	31.344900454730656	30.571142747045123	29.47953315473482	29.43887623275545	28.945193908955524	27.897209459168685	27.725589825987083	26.569930684469302
A_xenica_NA_FW_1_R2	29.55650540844817	29.471966563824882	29.551323579724095	32.93584763560993	32.88966773101785	32.80425402422173	32.78649691889025	32.729907191924475	34.10065912095229	34.19769629654776	34.823087312546306	34.56805335584938	34.314274323897166	33.94651437316104	33.52025861198399	33.05060047860504	32.619637687596416	31.764468010929544	31.76437995378965	30.99220841646754	30.13941634396749	29.4237709708932	28.649195088125587	27.9680748299065	27.3810665976321	26.83228579674062	26.11916889873877	24.69072962252868
A_xenica_NA_FW_2_R1	30.7241338394888	30.99896075192732	29.584319298425424	33.35076967955313	34.085484034158924	31.51971233760517	32.3859466959953	33.57197118120024	35.35878958938598	35.02539562777338	36.2810840294285	36.25608969936835	35.90855704958142	35.511275651057574	35.216949112454024	34.953247633802036	34.521105316340595	33.83145109726148	33.13599264681728	32.304201852486955	31.568092416734668	30.77874417730684	29.776438647045914	29.711786352986934	29.261480990918898	28.86234852456733	28.315103458334807	27.192310562907423
A_xenica_NA_FW_2_R2	29.92675646589955	29.928722220251213	29.98949438327742	33.357869258939516	33.27670778194318	33.150348671736104	33.174108939057675	33.136928193463866	34.54662779834199	34.64267247983328	35.34148159536208	34.99752317579704	34.71682648932829	34.346631766642886	33.88677578180126	33.3742514825283	32.8552098928953	32.10761650970854	32.02762189713691	31.210723426509567	30.438009174396313	29.695542546887054	28.987980226823872	28.344373120148852	27.81497308256825	27.28754557961502	26.612499832464117	25.263989640369445
A_xenica_NA_FW_3_R1	31.263197834199822	31.559959465652057	31.32485412507229	34.855916583665696	33.34772123545577	33.761097094083176	34.39997013580809	34.53507142023195	36.19308075925456	36.353069851001315	37.2216697365616	37.01945398699292	36.71253363229272	36.337488242887716	36.01641528845944	35.801937430946495	35.3215363085903	34.68076542808218	33.93451258909193	33.12538725872143	32.386244546404846	31.633205256880093	30.63827041770668	30.613825947373886	30.19342457161424	29.78088093073557	29.31788070020645	28.19285371656552
A_xenica_NA_FW_3_R2	30.500687463153394	30.526569904530675	30.591498331236235	33.982325704557255	33.911520953871815	33.84882766464995	33.85010276020134	33.80511293332947	35.31030902210673	35.437294695372906	36.231310173221665	35.959446468223426	35.67005032269399	34.82808239149592	34.69064084967367	34.346312890505985	33.98224944542484	33.13111623454717	33.024121066304716	32.25579119147496	31.44743124156721	30.733075689484856	30.027739004309815	29.41565524817679	28.90802097602336	28.408989410882043	27.811861390353307	26.47976365111175
A_xenica_NA_transfer_1_R1	29.882723744115044	30.200147892671268	29.765797419945745	31.48120762297422	32.52533884600599	32.9087090106736	33.04925901618809	33.030575907723325	34.46175146497029	34.51766002341048	34.69103841215421	34.95389218472219	34.63964047806754	34.256590857205616	33.87793122275944	33.63400757595356	33.15043652960327	32.487556546196664	31.12880428196599	30.90737756815158	30.193854885904564	29.438623883316154	28.394599319108227	28.369847210100183	27.895687874525652	26.87112378006134	26.668579013991366	25.523979967203548
A_xenica_NA_transfer_1_R2	28.300223257342324	28.203097122617255	28.27341297343469	31.49852810823102	31.433574359581844	31.342637500243953	31.336982994044806	31.259714009114564	32.508505360400164	32.56777975361357	33.12368949210883	32.87474657182655	32.598699057362936	32.22079803947465	31.777574914207726	31.29046170562437	30.846071642051168	30.01001120144584	29.97388152337848	29.206964594263024	28.37216656295798	27.681624432041758	26.948846405393397	26.307914220889064	25.745509867756674	25.201315579858637	24.489677127854883	23.104010394469718
A_xenica_NA_transfer_2_R1	30.158582279034153	30.44461318806962	29.028494829806306	32.71986006490864	33.43654162577963	30.84775696163994	31.68890793148794	32.83153712510483	34.53990042091934	34.17222020004653	35.34455402742567	35.310545384785485	34.962262231955336	34.563618424891075	34.26094721617237	33.98589851788661	33.55429013109701	32.88528380182048	32.20322702825089	31.387397330231884	30.64837088537601	29.840358531749985	28.811674178996004	28.706726834130023	28.226362237453635	27.807300937278434	27.245410632252977	26.187097877491848
A_xenica_NA_transfer_2_R2	29.24744557592911	29.266621763961997	29.308954097919028	32.58169427056534	32.51416986259797	32.3961778118293	32.4319701214738	32.38808584103794	33.734295418099364	33.7923288284968	34.437294195269985	34.105606563470076	33.84456258699124	33.497825005984495	33.05713686493246	32.56710998333466	32.067113452779886	31.333914871578905	31.27652256423936	30.491241799684076	29.729313834971094	28.985529856316948	28.26435693652548	27.60924391064342	27.069067890920643	26.553140484200092	25.906866392264362	24.657525358763447
A_xenica_NA_transfer_3_R1	30.850390146514602	31.128894447496187	30.897592534839532	34.39242236564388	32.88628743823706	33.23508043292959	33.83210004030851	33.95658466192858	35.55357136795386	35.68911094884806	36.497648763078836	36.27072299157908	35.93306626950613	35.53113877242612	35.186522003998824	34.956783636781594	34.46089098780569	33.80468114889091	33.04731904016133	32.2361932646403	31.507469242674375	30.767268532231448	29.795354189600054	29.771712478029862	29.35276310877405	28.931825540311166	28.45910453134328	27.360998439448757
A_xenica_NA_transfer_3_R2	29.92156500075856	29.926972747321347	29.996648239877675	33.313560519211215	33.235730800428136	33.15034064651508	33.13656324819571	33.08216155626536	34.53208660994113	34.637474154376456	35.37450985904729	35.08098008432321	34.77422516659357	33.92260673769239	33.764403625102474	33.39886156093944	33.02325326669968	32.166363570924915	32.04445092993761	31.281446047568217	30.483829045610936	29.78485444502075	29.097468014531255	28.500471264018653	28.004354572491735	27.512658203939473	26.921397969812404	25.637139065404845
F_catanatus_NA_BW_1_R1	30.131991844275166	30.46222784676462	30.01521714604919	31.786456137327384	32.843950411160804	33.24661417130658	33.38948666600753	33.37671501708822	34.83126107160566	34.89045941077453	35.04412484226114	35.25237754520852	34.90775279496949	34.482432691237285	34.049244932993204	33.7523944553623	33.225640475187774	32.55115744897255	31.198225056464718	30.956807582124448	30.227574010562996	29.450107201409395	28.364134510187064	28.303956203946917	27.77441184916143	26.712003370076598	26.452891798176942	25.279414390665394
F_catanatus_NA_BW_1_R2	28.484441911380333	28.407487761307326	28.470422049047414	31.729670271924736	31.6657409249879	31.571670660932988	31.55363544647164	31.474762778435394	32.732514116491785	32.773675373361996	33.28022779645754	32.96926857234221	32.65639247396048	32.235378407651254	31.728728184594125	31.18392666223201	30.67612012335696	29.829478183535684	29.786482187431744	29.001288932266988	28.15310739641161	27.43281593409672	26.646344953688846	25.94031868791153	25.30941551883913	24.69640331737868	23.921931722327805	22.51701861287428
F_catanatus_NA_BW_2_R1	30.420374774254615	30.68375707824568	29.26562884252988	33.010798381939935	33.73614656408989	31.1270714382379	31.97199392425209	33.134293948089955	34.87751190183426	34.520748438760236	35.71712077412408	35.686421767138484	35.32799360385681	34.917689648336776	34.60472113816778	34.335193445679224	33.89156813862043	33.20235172177621	32.500968326318876	31.66927080093769	30.929289529869795	30.13903143843479	29.12272591430756	29.041492351585617	28.579111097445228	28.166718793759095	27.605941401800926	26.524016636773975
